date,server_id,avg_cpu,avg_memory,total_power,total_cost,high_util_days
2025-01-01,server_1,48.21635456632661,53.194119080026624,692.3725416280773,174.11322590030693,4
2025-01-01,server_10,53.25675913946052,56.41678740417453,698.0388695224227,180.726976057473,3
2025-01-01,server_2,50.16685853770619,55.93432568580341,786.3930018151492,195.9210298641943,6
2025-01-01,server_3,56.22652387297515,52.3808747459093,421.8179392169945,95.52476821191169,5
2025-01-01,server_4,51.877468427917066,51.21175345279467,354.0720336402403,93.05611111848802,2
2025-01-01,server_5,53.76028364810457,53.03038274968636,536.4689321830673,129.07901832668145,3
2025-01-01,server_6,52.06642756796109,56.77611489389916,723.4155879699374,174.48478816364252,6
2025-01-01,server_7,55.02899927763521,56.734919298652834,327.3742395124642,81.30755761433407,1
2025-01-01,server_8,51.50129686563316,51.57864127274342,639.0507987777729,165.06678378838987,6
2025-01-01,server_9,49.62499984614418,65.41860939633393,848.590460550935,207.00948625306157,4
2025-01-02,server_1,44.24832358086802,59.197487797395716,656.1878542461834,157.23806807088874,3
2025-01-02,server_10,53.239458631751816,53.87097612600954,479.1192342356145,122.01666101802667,2
2025-01-02,server_2,44.974250861430875,59.26541685247892,455.7741018356581,114.1852251567336,2
2025-01-02,server_3,57.02525483386638,63.095583165683365,573.0786169094998,138.6437091685397,4
2025-01-02,server_4,55.018114242016,58.32107298375207,551.6407233078729,134.87879103692296,2
2025-01-02,server_5,47.15579577907302,58.882188685782,523.1974634172833,126.88267493117092,2
2025-01-02,server_6,49.79216503490629,45.192467960603565,538.6319561560422,137.70387219176405,1
2025-01-02,server_7,44.807263349976985,53.80809861735854,507.0355610300902,130.14751245590983,2
2025-01-02,server_8,38.052736281062494,49.12844652751102,467.2517428807951,123.0860667757808,3
2025-01-02,server_9,44.75042672581731,54.62776667610437,508.2445717374649,129.28858599010664,1
2025-01-03,server_1,53.183506139446585,49.89853990596273,541.0164034648051,137.88408143804966,5
2025-01-03,server_10,49.44479613401511,57.14505553820197,627.6239375376383,154.32971869361452,4
2025-01-03,server_2,38.54274726024453,60.29070224494911,366.1945377566959,97.5058140389782,2
2025-01-03,server_3,51.30268034320356,58.24394202370062,772.667790451155,183.62039367075522,2
2025-01-03,server_4,47.02511556791914,61.07870095303994,610.1852770494822,151.14066520792142,3
2025-01-03,server_5,52.77354935240003,54.038652097796856,929.4721529224128,228.09358377328064,5
2025-01-03,server_6,48.71834109705393,64.1530651453941,619.0279399902877,158.52621237478647,4
2025-01-03,server_7,50.07006031482596,58.068928042372974,618.7951353891694,145.80154958427144,3
2025-01-03,server_8,50.22368414232727,57.742591282472354,672.5463428442786,176.19874954851616,6
2025-01-03,server_9,49.98969914995189,48.44107542003266,296.6886068406661,75.83984499278849,2
2025-01-04,server_1,54.466755559845936,56.12997961429325,607.7806842909345,149.52917820494392,4
2025-01-04,server_10,51.49902883986342,53.92474033055333,764.7042840107656,197.20401211078507,4
2025-01-04,server_2,54.670061732351805,67.41270643821741,478.9985796148189,117.40779847687256,4
2025-01-04,server_3,51.995345389981914,50.45728526465092,690.6940702147801,182.02993103289467,3
2025-01-04,server_4,59.40360827890828,56.363467042251536,942.1002758647455,237.9510984955158,4
2025-01-04,server_5,46.75543192890303,55.38139895154244,633.0573276195167,159.8763267241279,2
2025-01-04,server_6,48.99195328754176,54.84267492777341,343.9097198629921,88.11010896858363,1
2025-01-04,server_7,48.590660738004544,51.23780287715748,463.58731462852427,115.98076339950748,1
2025-01-04,server_8,45.1120695571103,54.83493988839512,519.0919908891384,125.47741679769656,2
2025-01-04,server_9,49.69730044032229,59.257832992885255,624.7241418007644,152.4013122105472,3
2025-01-05,server_1,56.44741392004615,55.084836878502365,603.2804526751759,152.80249920167944,4
2025-01-05,server_10,51.583040770688065,58.191318827905825,808.6459331839437,200.7280583046025,4
2025-01-05,server_2,47.38351671456853,56.804652757042994,554.5806113977467,136.3421101297962,2
2025-01-05,server_3,51.11964633026696,54.29307497247992,676.4355084055672,165.72101963047405,5
2025-01-05,server_4,42.7263140116098,63.0637504213884,578.6776034849923,148.9364243493933,4
2025-01-05,server_5,48.22305363847093,61.91846368497814,665.4472517034054,173.75235643557625,5
2025-01-05,server_6,44.69994735612888,58.52074185172726,694.2932779055748,171.08499071070497,4
2025-01-05,server_7,51.11792896208904,58.600693932019915,591.2592289022441,148.68427257552835,2
2025-01-05,server_8,55.67665809514106,62.694113954850465,498.0504652878104,126.12224101595083,2
2025-01-05,server_9,41.80424223054534,52.48924413913866,471.5755310499385,121.22520493618698,0
2025-01-06,server_1,55.38966851116584,63.803255408406855,673.3793561745014,167.6328837324784,6
2025-01-06,server_10,58.997430509855974,55.65050216430126,770.3960092781663,189.90587258097747,5
2025-01-06,server_2,48.77236207983179,60.349972561794495,456.17412323306434,113.96197189691144,3
2025-01-06,server_3,55.74841883189564,63.962186159717945,537.0953172599759,139.74424509035288,6
2025-01-06,server_4,50.21697850729934,61.590660553227494,609.4372753216093,161.20298269777396,3
2025-01-06,server_5,52.76886106661451,58.67048344361502,568.319616402551,145.33523650043338,3
2025-01-06,server_6,35.43396802188085,54.076420129644106,256.0951739929894,60.46043984566198,1
2025-01-06,server_7,54.20670835178135,65.1535370526578,549.7757294571212,137.85094188684016,1
2025-01-06,server_8,59.48936795356269,55.400915835410785,813.2467121397548,197.34071111492875,5
2025-01-06,server_9,50.07251912518802,57.71570755532982,731.923486191558,182.96218597215176,4
2025-01-07,server_1,44.35216323297255,63.7954340740129,338.02652736846994,80.16559227166626,1
2025-01-07,server_10,48.80378957455623,56.84782442552133,499.7745343994434,122.1281909796244,3
2025-01-07,server_2,53.560030785578725,51.048388691510894,752.4125223685322,184.25901760930654,2
2025-01-07,server_3,55.451081361905835,57.09552136510189,461.8713355606302,118.21252160679114,4
2025-01-07,server_4,49.21117940116199,66.05031551969505,815.2418091593787,204.16277119182269,4
2025-01-07,server_5,46.708136617952896,58.03510009292915,441.00669518588313,106.37813326777706,1
2025-01-07,server_6,62.70702459180611,51.42735138618292,305.76610902909107,78.3185390261383,1
2025-01-07,server_7,49.2433046589098,51.455147930976516,652.7983520915064,159.74281168410113,3
2025-01-07,server_8,49.18827566964578,52.009621550758965,776.3167551630753,188.46917704534468,4
2025-01-07,server_9,52.33890933591178,71.0369420671117,619.0955070228744,154.50088204714282,6
2025-01-08,server_1,46.6317117820817,61.2210892930703,567.3176893720173,141.04495354063516,4
2025-01-08,server_10,58.284898686852245,59.74964028904275,615.8546628788163,150.72147807732446,3
2025-01-08,server_2,45.414005839016525,61.533684188759835,485.95594888257756,120.21924569436544,2
2025-01-08,server_3,49.187563369262385,60.04733637479657,690.6458350559499,164.64578362062878,3
2025-01-08,server_4,54.84187827987519,63.328782774220144,771.3734100666909,194.91159164044169,2
2025-01-08,server_5,53.98040445199562,56.410064864700814,763.7735949039454,188.95858205081703,3
2025-01-08,server_6,53.11153128366528,71.52741182602254,446.7098243309822,114.42072516626175,2
2025-01-08,server_7,42.32433248026052,54.50080142183202,665.5401498904549,168.7590462537969,3
2025-01-08,server_8,46.82631732953826,60.67592191940929,836.7186403443438,204.4630154454555,5
2025-01-08,server_9,54.21970128709844,56.327180687129534,748.4576027526517,182.77199856751616,5
2025-01-09,server_1,43.73758345513011,54.25581473238741,563.9283072457565,140.71574466383814,5
2025-01-09,server_10,51.46525729362266,61.37448475179089,1017.9038479105424,251.05165043968665,6
2025-01-09,server_2,50.23807102596438,54.747945872771666,484.27394317386916,127.9789305903702,4
2025-01-09,server_3,50.370585351005616,51.86243577332146,691.5197819095749,173.83210891488932,4
2025-01-09,server_4,51.446495474871725,55.97823693059207,495.70840431897375,118.4767526260831,1
2025-01-09,server_5,51.09158915323006,59.57183247560677,367.5118359606689,90.10105564620461,4
2025-01-09,server_6,44.474182858056615,67.37414239585327,237.738714899022,57.67446900506407,0
2025-01-09,server_7,52.2241103680261,56.04861415414352,973.0797823855579,241.21445722687056,1
2025-01-09,server_8,44.93802147973546,55.074328451076205,719.7536472980408,179.76719649314654,1
2025-01-09,server_9,48.99645259582224,55.93595534364221,614.7678958666286,156.06346545518247,2
2025-01-10,server_1,38.20969080023983,64.68908898413699,630.7430662404588,164.1584463389,2
2025-01-10,server_10,44.34793665771369,49.39098266957275,235.62656066307395,59.20140811922603,1
2025-01-10,server_2,55.944216477541,59.715999392374954,738.357412199111,178.11592932644683,8
2025-01-10,server_3,29.537082591637365,50.5905522397228,298.5956546823113,68.56132942260007,0
2025-01-10,server_4,54.235387884092845,46.65244989756524,940.9263024203524,226.92767346174858,5
2025-01-10,server_5,45.92905810200928,65.1829996807595,621.0813507939433,157.7709688045464,4
2025-01-10,server_6,47.20670902442723,54.171550412838656,745.9936246231421,187.12715356365578,1
2025-01-10,server_7,54.01613857303399,61.3073366983071,792.022814148714,202.57953366138403,5
2025-01-10,server_8,59.102987744026144,48.80147095682227,634.4915643528684,160.2188927577065,5
2025-01-10,server_9,39.75910222626593,60.48035097864158,642.2062341897316,160.45757519369778,3
2025-01-11,server_1,48.46760223927084,53.03941501391434,413.246871877588,106.01590892690608,2
2025-01-11,server_10,52.69594095262423,58.02142111207549,661.3690190655475,165.0614057538062,4
2025-01-11,server_2,55.918569382098454,62.43953015305124,800.6949812574252,203.85066208734193,6
2025-01-11,server_3,52.744378016057354,50.28638556626079,720.4562604118903,180.75106314606182,4
2025-01-11,server_4,53.63304132659832,65.74086836067077,649.5104262690598,152.0422028178814,4
2025-01-11,server_5,34.61607602718106,56.80279517907382,514.3782723864178,126.66680140090551,2
2025-01-11,server_6,50.34099692743516,55.18383110476348,869.3861702884427,216.77172502468508,4
2025-01-11,server_7,43.046706300900944,54.79992391354717,387.5746977674372,100.31290217861937,2
2025-01-11,server_8,48.05004642499626,59.983767261145765,382.4312373108637,96.02375141147232,2
2025-01-11,server_9,58.55756508787522,58.0296864359138,904.7960123767597,221.64229247367456,6
2025-01-12,server_1,56.11755119099928,59.552058969349126,675.3741732883881,176.03557659103217,4
2025-01-12,server_10,54.471799144647036,59.58369776828851,445.0930127333435,109.63389847245774,1
2025-01-12,server_2,51.690790934928536,65.3774049317654,528.5696414223025,129.95023320974033,6
2025-01-12,server_3,47.36416441956638,63.36892155986156,439.7524738346134,116.0332033748875,2
2025-01-12,server_4,50.4889468138478,61.79937263234318,723.9312585345723,184.3167991816892,2
2025-01-12,server_5,48.618945970390286,62.35488901263514,618.0432006765778,156.33154430318712,2
2025-01-12,server_6,53.34462300542279,61.30950359064427,632.1177611292203,167.67051955500332,4
2025-01-12,server_7,52.37274673654677,62.496924524315794,633.9346584548861,155.14973525116767,2
2025-01-12,server_8,47.083916853921494,48.45569234993193,474.1739010011376,120.07627787050664,2
2025-01-12,server_9,43.28334393347355,63.55492998392153,398.175006448955,98.40692067112441,4
2025-01-13,server_1,55.00122752351699,66.9733386638035,676.2717229752931,166.26887969193842,3
2025-01-13,server_10,47.94438194182608,48.56325405967114,744.1595260435158,176.4594124879975,3
2025-01-13,server_2,51.889772660708495,54.358542686303174,823.5420358169379,207.74774179945817,2
2025-01-13,server_3,50.17208653248545,59.3224298187877,491.38053930494516,121.06097726397358,3
2025-01-13,server_4,57.58802081892995,53.58784502530068,590.8925860420527,142.6020960959517,4
2025-01-13,server_5,36.37355924423706,60.20246660285749,725.8972635839436,181.74983551495802,3
2025-01-13,server_6,43.155722944380855,59.77140369588356,534.5399680721038,137.21851187424056,2
2025-01-13,server_7,45.28797612682012,60.917533289685935,758.0994592449746,194.4299797536801,2
2025-01-13,server_8,44.322595087171436,59.44128490851008,574.6183081454033,142.378106273388,2
2025-01-13,server_9,52.18561723245937,59.335743892205876,508.24618283465543,125.982101335164,2
2025-01-14,server_1,51.50494666642159,58.47378714622246,669.8281034466986,170.66583610979578,4
2025-01-14,server_10,50.29879044352936,62.3079867969712,519.1171866189932,122.9540805576522,3
2025-01-14,server_2,43.18457761868802,60.00636845534418,791.6336947312471,207.87570950277555,4
2025-01-14,server_3,52.00712114913126,56.33326583285384,644.7070081094162,168.95801950491418,4
2025-01-14,server_4,49.712636798294035,59.52127900282496,594.0960202192056,150.098552286484,3
2025-01-14,server_5,44.1680295636479,48.80272706170209,525.5847659711598,134.09786005287464,0
2025-01-14,server_6,48.84489918408078,61.23597690095061,506.7385518104254,134.01542132921134,1
2025-01-14,server_7,52.46467937848635,61.224373234175914,708.7804494689776,182.34338899456785,2
2025-01-14,server_8,52.15648282005174,56.03377602486409,609.7358716071568,154.46750464754584,4
2025-01-14,server_9,45.69838677271164,53.59843774788267,769.8537952978016,198.78641710120198,2
2025-01-15,server_1,37.87917487756647,55.98711495880518,252.34308041130666,65.6317238107928,1
2025-01-15,server_10,50.19656090221775,52.5808275763158,508.13938719949005,120.91467846199706,0
2025-01-15,server_2,47.64363825309385,58.867732033207105,552.4973473990633,135.9234890309288,5
2025-01-15,server_3,51.123374060042515,55.45099520748076,958.5296509867572,239.21995180759976,5
2025-01-15,server_4,43.60839861530465,50.924145136175845,534.684172455909,131.83555487278252,3
2025-01-15,server_5,47.96485551219704,48.086749191893894,783.52709319437,191.37592737174685,2
2025-01-15,server_6,53.45248030808099,65.32597846838264,683.7727601952278,163.6082587540263,6
2025-01-15,server_7,56.50787045921367,55.60120220210705,930.4549399038647,233.58540084820007,6
2025-01-15,server_8,44.609738563269936,54.615309674994826,497.43592639349777,116.951786016956,1
2025-01-15,server_9,51.89425120543579,62.832767539710375,663.8326184533877,161.59654776796515,5
2025-01-16,server_1,41.909057372226734,54.3232523738003,462.4640117116019,118.5116310832974,3
2025-01-16,server_10,47.5568612576093,51.13909680046967,860.4375579290182,212.03735542715117,4
2025-01-16,server_2,33.42672530711065,58.420237269269684,502.3769360320347,123.95038623185555,2
2025-01-16,server_3,47.97334223876389,67.37459098021574,407.74886321055146,101.93062032088154,3
2025-01-16,server_4,45.07408971898781,65.53017028528272,766.1090090991206,182.3833700025243,6
2025-01-16,server_5,59.806348960671194,64.68530975305848,645.3701247385453,149.92199144361632,6
2025-01-16,server_6,49.73481412440124,56.96065005470151,603.483713132934,150.8450731692627,3
2025-01-16,server_7,53.09267229534719,47.799515817063984,404.0384868570679,100.03614773347148,2
2025-01-16,server_8,58.30408312680236,65.1269363545655,535.294926820724,139.8342499955034,6
2025-01-16,server_9,50.507459144736245,63.683614254851726,539.0679294369949,133.14756858339567,2
2025-01-17,server_1,52.81240644587224,59.41803473487137,591.0698264318445,142.55253862423098,6
2025-01-17,server_10,47.02882863846888,60.46716013635925,600.6709407757711,147.39648625391837,4
2025-01-17,server_2,56.91379537732669,51.13859567300943,451.30956594805355,113.2914991854003,2
2025-01-17,server_3,42.96260039823979,47.47841348496839,351.8632718508161,89.54073186010507,1
2025-01-17,server_4,53.35350998765698,60.63838575003357,700.8304539933902,170.45563245811493,3
2025-01-17,server_5,54.48340307950541,68.69074317154849,542.0622712019536,141.18267326784004,4
2025-01-17,server_6,46.34459805857386,55.35889890053253,709.63836846049,181.8288176127862,4
2025-01-17,server_7,48.8389128333979,58.999840253318204,826.4451369643285,208.97376537271677,8
2025-01-17,server_8,40.72776205406313,62.871695365034576,488.25744463561034,124.66824258795715,2
2025-01-17,server_9,52.0831492896473,51.726779993893096,538.0299287291232,134.31865729210847,4
2025-01-18,server_1,45.808956427603135,59.14774922488084,396.98733725843965,97.04048658672413,3
2025-01-18,server_10,48.62382552524643,62.17116312983965,763.4647581263231,193.57650003943596,5
2025-01-18,server_2,43.47534960882168,58.43829071794794,810.6269322374832,210.64567932158576,1
2025-01-18,server_3,51.02661151609957,64.29820526964717,580.1117912923308,140.84454616584782,2
2025-01-18,server_4,47.49806283439402,57.19893973116654,774.9855106318142,198.23314038875054,3
2025-01-18,server_5,49.491783152283794,61.8514527115334,637.8891792213008,152.68049133963675,5
2025-01-18,server_6,58.76004453981827,54.61898921747814,471.97273243620725,121.28230106303697,4
2025-01-18,server_7,53.767501629640265,54.65397520879262,719.221546566217,170.66223747795934,2
2025-01-18,server_8,52.362351588655635,54.5421167975456,734.9690229212847,190.8152259634848,3
2025-01-18,server_9,50.106817733144695,57.97704914445967,564.0066227184832,134.87475085417344,4
2025-01-19,server_1,45.82198413824518,52.6329826773835,731.326918600156,184.7201953706498,6
2025-01-19,server_10,50.32961517188692,59.90185284853236,357.5591138028787,90.04764217402457,2
2025-01-19,server_2,55.349427770219876,49.152533738121925,657.3843028209841,157.82242046520858,3
2025-01-19,server_3,54.45310772963407,50.948383908506635,478.11825323307954,118.90519763414157,1
2025-01-19,server_4,43.830740960601666,62.86934946784695,672.7698591005417,165.64203053193043,4
2025-01-19,server_5,49.47796161772232,55.60936567673351,496.8390164244167,126.2053117506106,2
2025-01-19,server_6,48.956285740321434,56.52871002748357,723.1304449571325,177.7355083384517,1
2025-01-19,server_7,53.17970469242585,69.19621116953374,742.7647992522845,182.9695898491083,6
2025-01-19,server_8,55.884960490058106,59.81842243548981,817.6843683783914,206.47680385822724,6
2025-01-19,server_9,55.65981428698194,64.64597347159668,495.9880708585331,126.36792105625794,4
2025-01-20,server_1,52.79528830077224,74.00983797971581,850.908039984062,212.00250116556387,5
2025-01-20,server_10,61.42275188734075,56.99367751587613,646.273152987543,171.10581227421324,3
2025-01-20,server_2,55.342865107011946,64.07319353315701,813.6385222148044,202.71673737410657,3
2025-01-20,server_3,48.6725507480259,50.62138772312889,392.1101572709087,102.13873883699651,1
2025-01-20,server_4,53.70307544405468,50.74524211564122,469.26747866056036,115.64431151290867,2
2025-01-20,server_5,47.80301698603812,54.12283352946941,524.0030384674752,131.35085145420553,3
2025-01-20,server_6,45.18800836698132,44.691824629750656,443.27512575949163,110.28255751401122,0
2025-01-20,server_7,42.20085364556912,62.881195016708475,432.10444281494256,109.14938403604953,2
2025-01-20,server_8,51.16918246322177,66.76239175014607,497.2157927998261,125.91065690077755,1
2025-01-20,server_9,53.8026946670095,56.2759234661975,711.6293972051582,177.92583036769915,6
2025-01-21,server_1,61.31033954980458,56.10376433376529,498.2314147076084,128.19762931681865,4
2025-01-21,server_10,56.89457278336799,52.584616413573016,761.033862916016,199.13830445819414,5
2025-01-21,server_2,46.07398937777548,62.38013458626649,484.3473708590243,123.80822905463955,3
2025-01-21,server_3,39.55167649588165,56.247230134281665,557.4700400992652,142.10077909392982,5
2025-01-21,server_4,42.03749817933601,59.56202707247059,514.4209100048538,124.72953238851787,3
2025-01-21,server_5,57.705326561165684,60.730221318417435,648.5849686602736,154.67010880732045,5
2025-01-21,server_6,50.04812594943474,55.39201856329378,789.5529208763033,195.96199482470394,3
2025-01-21,server_7,49.54026341414981,63.238417149868006,521.1062427006382,131.93233898971923,2
2025-01-21,server_8,57.43979690351716,59.12895485753255,703.4919157709692,170.87731321367522,3
2025-01-21,server_9,54.22154654009791,56.929168716285126,914.6894176757123,229.50833193996849,5
2025-01-22,server_1,49.70307343263722,51.688104120632275,664.0845737116604,167.69827381192212,3
2025-01-22,server_10,54.754946660370855,56.57754463544166,650.2513739680434,167.07698176083173,5
2025-01-22,server_2,44.93438723153035,61.13346448108163,263.706735641148,68.67665777071382,2
2025-01-22,server_3,53.498914909765496,60.032381847693266,461.25887775719326,122.14646972195908,5
2025-01-22,server_4,54.37768833866816,55.80778788914574,468.91006280911114,118.9976981695096,1
2025-01-22,server_5,59.900321955956784,64.99054929794589,764.4133095036459,194.98616777361303,5
2025-01-22,server_6,50.00623222733609,60.85163371681573,550.7755373364605,141.97526475260796,5
2025-01-22,server_7,42.68841114470267,62.04841589054758,485.2395475732018,112.5616424341481,2
2025-01-22,server_8,53.56948900690383,50.37735430118925,862.9674125286894,212.3978326777099,3
2025-01-22,server_9,58.39737973459599,58.976222523298,655.6742031568527,155.18646694244183,5
2025-01-23,server_1,42.57521276524547,46.41253329993138,689.1948183947936,179.46268272790113,2
2025-01-23,server_10,46.998846028528305,60.87359665694184,517.8271811045962,122.58007865252962,4
2025-01-23,server_2,46.00207155333488,57.39122591987796,565.187131590199,144.8938229517161,3
2025-01-23,server_3,52.993528268132756,52.88377191252488,724.2678418606454,183.94771983844845,6
2025-01-23,server_4,47.029006099055955,54.97484236147598,659.0173560083347,165.79106907203422,1
2025-01-23,server_5,52.542156128500984,44.90929203477626,777.5005825417564,202.17539072443807,3
2025-01-23,server_6,46.04825747943649,57.533314086308266,568.7692599591292,141.31614740669113,2
2025-01-23,server_7,46.9497529517087,62.029696865884794,811.8860688555526,199.14002917446308,6
2025-01-23,server_8,60.23016105810164,50.81928440737183,384.3118934405892,94.82745453629899,1
2025-01-23,server_9,37.63434786745698,55.704520679565796,389.9570017012008,101.62860717365483,2
2025-01-24,server_1,57.9836107993176,59.8194670508938,607.4108386684584,150.30254058426198,4
2025-01-24,server_10,56.09770786745485,66.46561000291902,453.7418212564639,114.30781106824276,3
2025-01-24,server_2,50.201708444965924,59.63848035917872,525.298728422966,134.6622738622358,3
2025-01-24,server_3,52.10056298342731,57.74980090783758,562.3126247161925,134.16460625745378,4
2025-01-24,server_4,48.93474263688692,64.64722744302419,577.141360670907,143.59920623334696,3
2025-01-24,server_5,53.26366647545394,50.66518140787997,594.9309433726983,146.17074630358434,2
2025-01-24,server_6,54.44633456625279,57.789939316006,792.3145964543481,205.65988101887226,6
2025-01-24,server_7,44.48859302952336,55.983234043559015,484.44597553430464,125.6581392609038,2
2025-01-24,server_8,56.74982539282927,54.038611390580364,487.06532003255126,128.4932548857252,2
2025-01-24,server_9,46.57576822530603,55.24304433146037,746.0219290011896,187.3411208423258,4
2025-01-25,server_1,47.92774741112703,62.11464547762157,836.9913585018545,207.04624207213521,4
2025-01-25,server_10,46.827471429259276,64.15242062341082,452.06147556950555,111.33000402638092,5
2025-01-25,server_2,46.37129960941133,49.895984374225065,286.6329311801061,68.87797711771944,1
2025-01-25,server_3,46.310205317908064,54.81121557559512,461.17473948315643,117.40518891701106,3
2025-01-25,server_4,55.55929350659768,57.142248832613745,677.6759119013883,158.64269094331138,3
2025-01-25,server_5,42.11311194504502,54.46570488478044,408.6060680508548,100.9204849485921,1
2025-01-25,server_6,43.24213609214752,48.7009288452211,303.013754334047,72.59040435250512,1
2025-01-25,server_7,53.36204722845557,51.436667997295686,622.721664102818,151.97285824908977,2
2025-01-25,server_8,48.62143007151115,57.72078277927811,487.02207872967614,125.92835457884955,3
2025-01-25,server_9,57.968251956861494,60.19600587757444,758.5770491725164,190.5339696571935,7
2025-01-26,server_1,40.528758941010054,60.23755182107888,399.3281663233028,95.73071199877403,1
2025-01-26,server_10,41.66556353856352,64.07108201745437,792.2207338840407,197.3107459091893,2
2025-01-26,server_2,54.7263662048423,47.38373599216694,880.2576475869331,210.16781243590736,6
2025-01-26,server_3,48.0259314429002,60.97176758858394,628.8654111561068,156.75787384849767,2
2025-01-26,server_4,48.33356193776811,56.11549394768852,738.8532466361349,187.67528281592803,5
2025-01-26,server_5,42.5573819019795,60.666120642482824,674.9929762165641,161.564497059039,2
2025-01-26,server_6,49.80544799976277,51.63597776445271,608.0398778400174,157.80903106613658,2
2025-01-26,server_7,57.73667596242302,63.03557366978776,758.3439182700401,186.50637996156894,4
2025-01-26,server_8,58.43018891683097,52.189523267090074,574.7869578011506,146.38997708239364,5
2025-01-26,server_9,46.38539674093633,57.08523971159477,598.6615150198858,148.00982101610904,3
2025-01-27,server_1,45.50563287049388,49.494636078669636,540.7437540401585,137.95320009881004,2
2025-01-27,server_10,48.71453098782595,54.08249687267778,418.83097156442943,111.18412086652447,0
2025-01-27,server_2,56.972448733630365,59.647696309861026,604.3922302142823,146.6062010699473,4
2025-01-27,server_3,60.83017761499088,54.74927407363833,543.7900612564606,138.4657083527385,3
2025-01-27,server_4,50.13482069612921,50.95665535973808,548.8623468686262,129.92195598424985,2
2025-01-27,server_5,47.259043404804636,56.47264822787987,702.8953504115665,177.3818468427699,2
2025-01-27,server_6,36.85366855033846,69.70368023614299,253.69607466092936,61.86837944657229,1
2025-01-27,server_7,47.71714300675918,53.30996976318567,803.9516457120819,200.49828829594193,2
2025-01-27,server_8,48.24429485950618,65.08800481521185,564.5949919270943,143.67919496404596,2
2025-01-27,server_9,58.41567554617084,57.548483202955815,614.0706871978269,156.98452147165918,3
2025-01-28,server_1,45.28425303456058,57.974401468842096,633.4781385504273,152.43419562059063,1
2025-01-28,server_10,38.0988353841266,57.99617683587769,401.925318881953,97.9020401285127,1
2025-01-28,server_2,42.027630585989826,62.4348431201868,616.0422452981195,152.2879468809121,4
2025-01-28,server_3,48.32851162430327,52.08435169753081,638.5585494560884,161.04156951865792,2
2025-01-28,server_4,37.94218279913096,67.7786821095653,520.0039272631194,132.0840629287886,3
2025-01-28,server_5,59.1826902850192,72.1008170377409,789.5952998556411,201.38446021331188,5
2025-01-28,server_6,47.13082204634384,52.27584981661583,540.916273102004,137.68130187219205,3
2025-01-28,server_7,46.20690044067582,65.29255895586687,705.3728530133498,177.32069318497742,3
2025-01-28,server_8,40.78452536640904,60.17855368544487,574.2286601184518,144.71246877393938,5
2025-01-28,server_9,52.507951997889656,60.79602468633037,541.2869519661305,138.5250509195523,3
2025-01-29,server_1,40.6288606936849,47.521168042268194,516.8040440789051,128.33189542271055,1
2025-01-29,server_10,59.115983721215024,60.78730977678962,619.162535934677,152.92631588098348,4
2025-01-29,server_2,46.758640703414166,66.04589948393335,444.00645242725204,110.02892818975845,5
2025-01-29,server_3,50.266148566860664,57.72363265026442,570.1956163080735,140.3130568133764,2
2025-01-29,server_4,42.63127219577629,56.62428510738292,571.7705077540065,139.80383002356263,3
2025-01-29,server_5,45.543260029699965,58.520539595649076,788.1743842403004,198.598025599884,4
2025-01-29,server_6,50.26945182958801,60.82646901403571,587.8913894966429,144.12386239076065,2
2025-01-29,server_7,46.36613648688865,55.63247227496075,1018.7027893779086,252.35582603849164,3
2025-01-29,server_8,51.90827271496503,65.48395973431846,685.5597229402968,170.93807680460725,4
2025-01-29,server_9,60.42875082107348,54.64680468431493,520.4250259851148,139.3940232610648,6
2025-01-30,server_1,54.20910378229956,58.94262242734808,897.7901524426825,217.65073679525005,8
2025-01-30,server_10,47.89670859370756,57.57071609163148,599.1261115697499,152.4931491259277,4
2025-01-30,server_2,57.46205101812443,53.67233131086291,649.1894285909684,151.5007014148392,4
2025-01-30,server_3,59.69138542248224,55.86223079065216,936.6829324225756,231.74094200381768,5
2025-01-30,server_4,48.947388288557775,47.36113156606777,614.1397991324675,151.04516912578228,3
2025-01-30,server_5,43.457061176335856,57.5491612193159,475.6216549952078,117.21722081291931,1
2025-01-30,server_6,49.34007760549819,57.8412629187397,684.8523430105897,179.90774364277445,1
2025-01-30,server_7,49.44033637099327,48.89934305497464,519.7368958374914,130.40214330877117,3
2025-01-30,server_8,59.787378004449046,69.43582679566268,553.3442107945391,139.72765457449432,4
2025-01-30,server_9,46.805546055662376,51.118962908208715,601.3499826574026,151.83235421569012,4
